AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,time_deff,Mean_Transaction,Mean_Account_Balance
AC00235,270.72,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,38,Doctor,37,1,6522.47,1.0,193.32857142857145,6119.731428571429
AC00236,375.45,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,19,Student,32,1,1307.23,0.0,345.3999999999999,5299.056666666666
AC00236,185.71,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,70.0,345.3999999999999,5299.056666666666
AC00236,0.32,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,16.0,345.3999999999999,5299.056666666666
AC00236,325.03,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,11.0,345.3999999999999,5299.056666666666
AC00236,922.55,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,4715.84,59.0,345.3999999999999,5299.056666666666
AC00236,263.34,Debit,Denver,D000506,209.214.250.164,M084,ATM,64,Retired,55,1,2411.02,9.0,345.3999999999999,5299.056666666666
AC00237,72.75,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,0.0,365.93,10119.09
AC00237,590.01,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74,27.0,365.93,10119.09
AC00237,113.64,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,9.0,365.93,10119.09
AC00237,167.92,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,19.0,365.93,10119.09
AC00237,885.33,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,109.0,365.93,10119.09
AC00238,335.68,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,0.0,335.68,1188.95
AC00239,302.63,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,0.0,207.22799999999998,4056.996
AC00239,232.12,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,120.0,207.22799999999998,4056.996
AC00239,278.88,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,27.0,207.22799999999998,4056.996
AC00239,123.35,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,14.0,207.22799999999998,4056.996
AC00239,99.16,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,29.0,207.22799999999998,4056.996
AC00240,1151.18,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,0.0,750.6600000000001,1751.655
AC00240,350.14,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,98.0,750.6600000000001,1751.655
AC00241,188.61,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,0.0,193.63444444444445,5154.2155555555555
AC00241,145.54,Debit,Raleigh,D000036,119.186.154.104,M028,Online,21,Student,96,1,1930.96,46.0,193.63444444444445,5154.2155555555555
AC00241,440.43,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,43.0,193.63444444444445,5154.2155555555555
AC00241,112.66,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98,6.0,193.63444444444445,5154.2155555555555
AC00241,25.32,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,19,Student,25,1,1642.34,91.0,193.63444444444445,5154.2155555555555
AC00241,272.97,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,89.0,193.63444444444445,5154.2155555555555
AC00241,211.36,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,26.0,193.63444444444445,5154.2155555555555
AC00241,233.1,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,15.0,193.63444444444445,5154.2155555555555
AC00241,112.72,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,40.0,193.63444444444445,5154.2155555555555
AC00242,120.62,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,0.0,145.5211111111111,4646.2477777777785
AC00242,84.91,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,20.0,145.5211111111111,4646.2477777777785
AC00242,332.93,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,75.0,145.5211111111111,4646.2477777777785
AC00242,35.16,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,140.0,145.5211111111111,4646.2477777777785
AC00242,66.76,Credit,Austin,D000670,97.106.5.76,M004,Branch,36,Doctor,44,1,184.72,24.0,145.5211111111111,4646.2477777777785
AC00242,201.33,Credit,Nashville,D000098,145.246.171.225,M003,Branch,42,Engineer,186,1,2585.07,43.0,145.5211111111111,4646.2477777777785
AC00242,411.72,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2.0,145.5211111111111,4646.2477777777785
AC00242,18.68,Credit,Albuquerque,D000530,93.218.115.132,M054,Branch,59,Retired,106,1,7948.37,18.0,145.5211111111111,4646.2477777777785
AC00242,37.58,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,13.0,145.5211111111111,4646.2477777777785
AC00243,14.92,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,0.0,182.455,4149.6175
AC00243,388.98,Debit,Fresno,D000548,78.69.172.205,M005,ATM,23,Student,155,1,1819.91,59.0,182.455,4149.6175
AC00243,176.52,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08,9.0,182.455,4149.6175
AC00243,149.4,Debit,Chicago,D000077,154.138.163.229,M039,ATM,53,Retired,123,1,1035.22,95.0,182.455,4149.6175
AC00244,152.34,Debit,Omaha,D000128,110.64.1.201,M044,Branch,55,Doctor,115,1,6853.51,0.0,365.25,3762.472
AC00244,504.71,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,26.0,365.25,3762.472
AC00244,21.13,Debit,Dallas,D000549,68.254.244.208,M090,Branch,28,Student,153,1,948.7,100.0,365.25,3762.472
AC00244,737.1,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,51.0,365.25,3762.472
AC00244,410.97,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,22,Student,45,1,151.42,3.0,365.25,3762.472
AC00245,262.43,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,0.0,176.91666666666666,8931.121666666666
AC00245,42.58,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,157.0,176.91666666666666,8931.121666666666
AC00245,77.44,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,36.0,176.91666666666666,8931.121666666666
AC00245,169.28,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,55.0,176.91666666666666,8931.121666666666
AC00245,178.55,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,27.0,176.91666666666666,8931.121666666666
AC00245,331.22,Credit,Oklahoma City,D000444,101.90.40.193,M035,Branch,61,Doctor,161,1,12613.25,0.0,176.91666666666666,8931.121666666666
AC00246,77.25,Debit,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,14077.97,0.0,128.728,9185.617999999999
AC00246,91.23,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,39.0,128.728,9185.617999999999
AC00246,180.65,Debit,Charlotte,D000552,10.223.224.50,M012,Branch,22,Student,38,5,816.01,81.0,128.728,9185.617999999999
AC00246,290.86,Debit,Louisville,D000621,173.232.121.213,M068,Online,45,Doctor,36,1,14631.88,55.0,128.728,9185.617999999999
AC00246,3.65,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,16.0,128.728,9185.617999999999
AC00247,177.19,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,0.0,165.2057142857143,5752.7242857142855
AC00247,101.28,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,14.0,165.2057142857143,5752.7242857142855
AC00247,111.26,Debit,Boston,D000102,138.220.61.84,M096,ATM,66,Doctor,43,1,14350.11,63.0,165.2057142857143,5752.7242857142855
AC00247,414.77,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81,18.0,165.2057142857143,5752.7242857142855
AC00247,273.92,Debit,Virginia Beach,D000602,101.90.40.193,M086,Online,28,Student,35,1,1029.15,101.0,165.2057142857143,5752.7242857142855
AC00247,10.77,Debit,Indianapolis,D000253,37.227.215.145,M096,ATM,31,Doctor,178,1,10704.95,59.0,165.2057142857143,5752.7242857142855
AC00247,67.25,Debit,Miami,D000413,42.3.3.101,M013,Online,19,Student,157,1,467.4,52.0,165.2057142857143,5752.7242857142855
AC00248,746.78,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,0.0,311.50999999999993,1939.4685714285715
AC00248,44.54,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,15.0,311.50999999999993,1939.4685714285715
AC00248,48.77,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,22.0,311.50999999999993,1939.4685714285715
AC00248,590.68,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,54.0,311.50999999999993,1939.4685714285715
AC00248,585.58,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,1.0,311.50999999999993,1939.4685714285715
AC00248,26.1,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,68.0,311.50999999999993,1939.4685714285715
AC00248,138.12,Credit,Los Angeles,D000182,45.182.28.148,M067,Branch,53,Doctor,281,1,1649.69,59.0,311.50999999999993,1939.4685714285715
AC00249,70.03,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,0.0,120.436,8682.344000000001
AC00249,48.29,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,1.0,120.436,8682.344000000001
AC00249,160.52,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,3.0,120.436,8682.344000000001
AC00249,304.93,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,16.0,120.436,8682.344000000001
AC00249,18.41,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,53,Doctor,168,1,8287.54,195.0,120.436,8682.344000000001
AC00250,153.07,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,0.0,496.615,5055.095
AC00250,840.16,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,6.0,496.615,5055.095
AC00251,1026.46,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,0.0,692.71,3080.4049999999997
AC00251,433.53,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,104.0,692.71,3080.4049999999997
AC00251,426.93,Debit,Omaha,D000129,3.70.1.133,M054,ATM,19,Student,248,1,476.19,4.0,692.71,3080.4049999999997
AC00251,883.92,Credit,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64,116.0,692.71,3080.4049999999997
AC00252,331.98,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,0.0,750.785,6773.719999999999
AC00252,1169.59,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,127.0,750.785,6773.719999999999
AC00253,20.05,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,0.0,515.64,3488.9883333333332
AC00253,275.65,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57,18.0,515.64,3488.9883333333332
AC00253,842.01,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,15.0,515.64,3488.9883333333332
AC00253,430.35,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,138.0,515.64,3488.9883333333332
AC00253,758.12,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,23.0,515.64,3488.9883333333332
AC00253,767.66,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,50.0,515.64,3488.9883333333332
AC00254,165.91,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,0.0,200.665,5198.93
AC00254,32.46,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,11.0,200.665,5198.93
AC00254,508.16,Debit,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44,21.0,200.665,5198.93
AC00254,283.15,Debit,Baltimore,D000383,36.77.94.252,M089,Online,24,Student,180,1,603.79,82.0,200.665,5198.93
AC00254,39.24,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,2.0,200.665,5198.93
AC00254,175.07,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,28,Engineer,169,2,9274.64,49.0,200.665,5198.93
AC00255,353.68,Debit,Las Vegas,D000614,147.234.20.46,M030,Online,70,Retired,145,1,6777.12,0.0,359.9666666666667,7753.016666666666
AC00255,588.36,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,107.0,359.9666666666667,7753.016666666666
AC00255,137.86,Credit,Sacramento,D000431,110.64.1.201,M096,Online,66,Doctor,120,1,8046.94,53.0,359.9666666666667,7753.016666666666
AC00256,506.83,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,0.0,419.46333333333337,5221.81
AC00256,584.88,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,212.0,419.46333333333337,5221.81
AC00256,166.68,Debit,Mesa,D000130,187.52.200.18,M008,ATM,57,Retired,139,1,5141.19,76.0,419.46333333333337,5221.81
AC00257,512.76,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,0.0,310.0018181818182,6594.159090909091
AC00257,620.54,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36,20.0,310.0018181818182,6594.159090909091
AC00257,277.22,Debit,Kansas City,D000582,148.42.122.1,M035,Branch,35,Doctor,41,1,12104.51,1.0,310.0018181818182,6594.159090909091
AC00257,389.63,Debit,Mesa,D000645,155.140.33.42,M100,Online,27,Engineer,99,1,9748.48,88.0,310.0018181818182,6594.159090909091
AC00257,73.88,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,14.0,310.0018181818182,6594.159090909091
AC00257,60.65,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,13.0,310.0018181818182,6594.159090909091
AC00257,963.77,Debit,Louisville,D000382,32.13.122.242,M055,ATM,41,Engineer,248,1,6710.51,50.0,310.0018181818182,6594.159090909091
AC00257,326.29,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26,32.0,310.0018181818182,6594.159090909091
AC00257,18.23,Debit,Nashville,D000187,193.217.248.188,M064,ATM,56,Engineer,28,1,8422.2,36.0,310.0018181818182,6594.159090909091
AC00257,83.43,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,20.0,310.0018181818182,6594.159090909091
AC00257,83.62,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,26.0,310.0018181818182,6594.159090909091
AC00258,66.69,Credit,San Antonio,D000624,52.50.209.49,M043,Branch,25,Student,140,1,1210.33,0.0,228.5142857142857,3264.925714285714
AC00258,79.14,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,96.0,228.5142857142857,3264.925714285714
AC00258,92.24,Debit,Philadelphia,D000531,189.183.50.147,M076,Branch,60,Engineer,93,1,6937.48,14.0,228.5142857142857,3264.925714285714
AC00258,189.03,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46,1.0,228.5142857142857,3264.925714285714
AC00258,304.15,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91,70.0,228.5142857142857,3264.925714285714
AC00258,237.99,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,79.0,228.5142857142857,3264.925714285714
AC00258,630.36,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,39.0,228.5142857142857,3264.925714285714
AC00259,373.99,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,60,Doctor,140,1,8590.5,0.0,204.09,3837.0766666666664
AC00259,35.94,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,134.0,204.09,3837.0766666666664
AC00259,202.34,Debit,New York,D000023,146.250.144.172,M049,Online,20,Student,134,1,1223.45,121.0,204.09,3837.0766666666664
AC00260,79.21,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,0.0,130.25,3065.1549999999997
AC00260,249.34,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,26,Engineer,197,1,3030.97,56.0,130.25,3065.1549999999997
AC00260,97.22,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,200.0,130.25,3065.1549999999997
AC00260,95.23,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,21.0,130.25,3065.1549999999997
AC00261,26.1,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,0.0,145.12875,5556.275
AC00261,121.82,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,69,Doctor,123,3,8354.54,58.0,145.12875,5556.275
AC00261,27.64,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,15.0,145.12875,5556.275
AC00261,16.27,Debit,Atlanta,D000697,155.37.19.43,M038,ATM,57,Doctor,44,1,10971.32,42.0,145.12875,5556.275
AC00261,508.73,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,3.0,145.12875,5556.275
AC00261,451.68,Debit,Houston,D000113,210.160.90.52,M072,Online,33,Engineer,15,1,4381.54,44.0,145.12875,5556.275
AC00261,7.38,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,27.0,145.12875,5556.275
AC00261,1.41,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,53,Retired,278,1,1244.17,106.0,145.12875,5556.275
AC00262,316.56,Debit,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51,0.0,470.47200000000004,2872.004
AC00262,408.28,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,13.0,470.47200000000004,2872.004
AC00262,459.29,Credit,Kansas City,D000610,113.201.172.36,M016,Online,64,Retired,109,1,1006.12,58.0,470.47200000000004,2872.004
AC00262,1096.7,Debit,Colorado Springs,D000234,167.164.55.0,M005,Online,24,Student,147,1,1093.89,20.0,470.47200000000004,2872.004
AC00262,71.53,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,32.0,470.47200000000004,2872.004
AC00263,98.71,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,0.0,310.168,8126.625999999999
AC00263,251.18,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9,13.0,310.168,8126.625999999999
AC00263,471.75,Credit,San Jose,D000443,100.4.40.132,M048,Branch,34,Doctor,41,1,12948.5,179.0,310.168,8126.625999999999
AC00263,675.37,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,17.0,310.168,8126.625999999999
AC00263,53.83,Debit,Baltimore,D000471,4.134.78.167,M062,Branch,70,Retired,131,1,4580.59,34.0,310.168,8126.625999999999
AC00264,781.76,Debit,Memphis,D000054,193.83.0.183,M025,ATM,26,Student,123,1,189.69,0.0,441.25500000000005,2540.1749999999997
AC00264,101.52,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,92.0,441.25500000000005,2540.1749999999997
AC00264,354.4,Debit,Chicago,D000416,87.234.36.48,M046,ATM,74,Retired,128,1,7358.65,82.0,441.25500000000005,2540.1749999999997
AC00264,144.77,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,20,Student,159,1,867.32,54.0,441.25500000000005,2540.1749999999997
AC00264,611.11,Debit,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,919.84,18.0,441.25500000000005,2540.1749999999997
AC00264,653.97,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,45.0,441.25500000000005,2540.1749999999997
AC00265,103.08,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38,0.0,439.2888888888889,5747.238888888889
AC00265,1212.51,Debit,Indianapolis,D000231,193.83.0.183,M036,Branch,20,Student,24,1,605.95,9.0,439.2888888888889,5747.238888888889
AC00265,1063.25,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,48.0,439.2888888888889,5747.238888888889
AC00265,276.56,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,78.0,439.2888888888889,5747.238888888889
AC00265,215.94,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69,108.0,439.2888888888889,5747.238888888889
AC00265,91.9,Debit,Chicago,D000245,111.78.64.133,M036,Online,77,Retired,125,1,1033.94,3.0,439.2888888888889,5747.238888888889
AC00265,383.37,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,19.0,439.2888888888889,5747.238888888889
AC00265,162.1,Debit,Baltimore,D000427,193.190.29.63,M018,Branch,64,Doctor,221,1,9578.74,28.0,439.2888888888889,5747.238888888889
AC00265,444.89,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,15.0,439.2888888888889,5747.238888888889
AC00266,53.14,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0,0.0,153.5325,5184.8975
AC00266,452.8,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,19.0,153.5325,5184.8975
AC00266,11.3,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,111.0,153.5325,5184.8975
AC00266,96.89,Debit,Sacramento,D000295,136.105.231.135,M005,ATM,59,Retired,53,1,6044.93,101.0,153.5325,5184.8975
AC00267,124.76,Debit,Seattle,D000042,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,0.0,200.31099999999998,3659.88
AC00267,192.97,Debit,Sacramento,D000042,100.198.165.4,M098,ATM,59,Retired,140,1,3019.04,11.0,200.31099999999998,3659.88
AC00267,31.81,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6,14.0,200.31099999999998,3659.88
AC00267,254.0,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,79.0,200.31099999999998,3659.88
AC00267,162.1,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2.0,200.31099999999998,3659.88
AC00267,796.3,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,23.0,200.31099999999998,3659.88
AC00267,119.72,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34,108.0,200.31099999999998,3659.88
AC00267,10.31,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,54.0,200.31099999999998,3659.88
AC00267,220.2,Debit,Boston,D000288,23.255.214.209,M047,Online,28,Student,102,1,1075.15,4.0,200.31099999999998,3659.88
AC00267,90.94,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,63,Retired,56,1,3896.08,63.0,200.31099999999998,3659.88
AC00268,78.77,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,0.0,461.99,6291.055
AC00268,1454.52,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,37.0,461.99,6291.055
AC00268,119.18,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,16.0,461.99,6291.055
AC00268,195.49,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,61.0,461.99,6291.055
AC00269,177.05,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,4287.82,0.0,153.20333333333335,7879.653333333333
AC00269,114.03,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,287.0,153.20333333333335,7879.653333333333
AC00269,168.53,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58,27.0,153.20333333333335,7879.653333333333
AC00270,206.84,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,0.0,336.145,1960.1
AC00270,465.45,Debit,Denver,D000466,221.169.49.152,M025,ATM,36,Engineer,129,1,3465.54,89.0,336.145,1960.1
AC00271,346.76,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,0.0,142.30599999999998,2121.4260000000004
AC00271,60.54,Credit,Columbus,D000462,1.198.76.182,M095,Branch,57,Retired,52,1,3534.93,2.0,142.30599999999998,2121.4260000000004
AC00271,213.42,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,89.0,142.30599999999998,2121.4260000000004
AC00271,54.05,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,8.0,142.30599999999998,2121.4260000000004
AC00271,36.76,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,34.0,142.30599999999998,2121.4260000000004
AC00272,20.54,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51,Engineer,72,1,5327.03,0.0,292.73,4363.1975
AC00272,337.73,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,7001.2,0.0,292.73,4363.1975
AC00272,758.77,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,56.0,292.73,4363.1975
AC00272,354.91,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,44.0,292.73,4363.1975
AC00272,71.34,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,35.0,292.73,4363.1975
AC00272,336.39,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,14.0,292.73,4363.1975
AC00272,351.99,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,86.0,292.73,4363.1975
AC00272,110.17,Debit,Raleigh,D000046,156.235.3.171,M054,ATM,30,Engineer,137,1,464.2,48.0,292.73,4363.1975
AC00273,30.48,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,0.0,597.675,4521.2575
